,county,date_local,time_local,sample_measurement,units_of_measure,detection_limit,uncertainty,method
1759,San Mateo,2022-03-15,07:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1760,San Mateo,2022-03-15,08:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1761,San Mateo,2022-03-15,09:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1762,San Mateo,2022-03-15,10:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1763,San Mateo,2022-03-15,11:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1764,San Mateo,2022-03-15,12:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1765,San Mateo,2022-03-15,13:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1766,San Mateo,2022-03-15,14:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1767,San Mateo,2022-03-15,15:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1768,San Mateo,2022-03-15,16:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1769,San Mateo,2022-03-15,17:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1770,San Mateo,2022-03-15,18:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1771,San Mateo,2022-03-15,19:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1772,San Mateo,2022-03-15,20:00,-2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1773,San Mateo,2022-03-15,21:00,-2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1774,San Mateo,2022-03-15,22:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1775,San Mateo,2022-03-15,23:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1776,San Mateo,2022-03-16,00:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1777,San Mateo,2022-03-16,01:00,-1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1778,San Mateo,2022-03-16,02:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1779,San Mateo,2022-03-16,03:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1780,San Mateo,2022-03-16,04:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1781,San Mateo,2022-03-16,05:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1782,San Mateo,2022-03-16,06:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1783,San Mateo,2022-03-16,07:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1784,San Mateo,2022-03-16,08:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1785,San Mateo,2022-03-16,09:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1786,San Mateo,2022-03-16,10:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1787,San Mateo,2022-03-16,11:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1788,San Mateo,2022-03-16,12:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1789,San Mateo,2022-03-16,13:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1790,San Mateo,2022-03-16,14:00,15.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1791,San Mateo,2022-03-16,15:00,14.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1792,San Mateo,2022-03-16,16:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1793,San Mateo,2022-03-16,17:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1794,San Mateo,2022-03-16,18:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1795,San Mateo,2022-03-16,19:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1796,San Mateo,2022-03-16,20:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1797,San Mateo,2022-03-16,21:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1798,San Mateo,2022-03-16,22:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1799,San Mateo,2022-03-16,23:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1800,San Mateo,2022-03-17,00:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1801,San Mateo,2022-03-17,01:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1802,San Mateo,2022-03-17,02:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1803,San Mateo,2022-03-17,03:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1804,San Mateo,2022-03-17,04:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1805,San Mateo,2022-03-17,05:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1806,San Mateo,2022-03-17,06:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1807,San Mateo,2022-03-17,07:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1808,San Mateo,2022-03-17,08:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1809,San Mateo,2022-03-17,09:00,16.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1810,San Mateo,2022-03-17,10:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1811,San Mateo,2022-03-17,11:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1812,San Mateo,2022-03-17,12:00,14.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1813,San Mateo,2022-03-17,13:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1814,San Mateo,2022-03-17,14:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1815,San Mateo,2022-03-17,15:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1816,San Mateo,2022-03-17,16:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1817,San Mateo,2022-03-17,17:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1818,San Mateo,2022-03-17,18:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1819,San Mateo,2022-03-17,19:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1820,San Mateo,2022-03-17,20:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1821,San Mateo,2022-03-17,21:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1822,San Mateo,2022-03-17,22:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1823,San Mateo,2022-03-17,23:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1824,San Mateo,2022-03-18,00:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1825,San Mateo,2022-03-18,01:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1826,San Mateo,2022-03-18,02:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1827,San Mateo,2022-03-18,03:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1828,San Mateo,2022-03-18,04:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1829,San Mateo,2022-03-18,05:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1830,San Mateo,2022-03-18,06:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1831,San Mateo,2022-03-18,07:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1832,San Mateo,2022-03-18,08:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1833,San Mateo,2022-03-18,09:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1834,San Mateo,2022-03-18,10:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1835,San Mateo,2022-03-18,11:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1836,San Mateo,2022-03-18,12:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1837,San Mateo,2022-03-18,13:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1838,San Mateo,2022-03-18,14:00,13.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1839,San Mateo,2022-03-18,15:00,15.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1840,San Mateo,2022-03-18,16:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1841,San Mateo,2022-03-18,17:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1842,San Mateo,2022-03-18,18:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1843,San Mateo,2022-03-18,19:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1844,San Mateo,2022-03-18,20:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1845,San Mateo,2022-03-18,21:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1846,San Mateo,2022-03-18,22:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1847,San Mateo,2022-03-18,23:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1848,San Mateo,2022-03-19,00:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1849,San Mateo,2022-03-19,01:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1850,San Mateo,2022-03-19,02:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1851,San Mateo,2022-03-19,03:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1852,San Mateo,2022-03-19,04:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1853,San Mateo,2022-03-19,05:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1854,San Mateo,2022-03-19,06:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1855,San Mateo,2022-03-19,07:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1856,San Mateo,2022-03-19,08:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1857,San Mateo,2022-03-19,09:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1858,San Mateo,2022-03-19,10:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1859,San Mateo,2022-03-19,11:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1860,San Mateo,2022-03-19,12:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1861,San Mateo,2022-03-19,13:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1862,San Mateo,2022-03-19,14:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1863,San Mateo,2022-03-19,15:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1864,San Mateo,2022-03-19,16:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1865,San Mateo,2022-03-19,17:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1866,San Mateo,2022-03-19,18:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1867,San Mateo,2022-03-19,19:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1868,San Mateo,2022-03-19,20:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1869,San Mateo,2022-03-19,21:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1870,San Mateo,2022-03-19,22:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1871,San Mateo,2022-03-19,23:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1872,San Mateo,2022-03-20,00:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1873,San Mateo,2022-03-20,01:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1874,San Mateo,2022-03-20,02:00,1.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1875,San Mateo,2022-03-20,03:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1876,San Mateo,2022-03-20,04:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1877,San Mateo,2022-03-20,05:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1878,San Mateo,2022-03-20,06:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1879,San Mateo,2022-03-20,07:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1880,San Mateo,2022-03-20,08:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1881,San Mateo,2022-03-20,09:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1882,San Mateo,2022-03-20,10:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1883,San Mateo,2022-03-20,11:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1884,San Mateo,2022-03-20,12:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1885,San Mateo,2022-03-20,13:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1886,San Mateo,2022-03-20,14:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1887,San Mateo,2022-03-20,15:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1888,San Mateo,2022-03-20,16:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1889,San Mateo,2022-03-20,17:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1890,San Mateo,2022-03-20,18:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1891,San Mateo,2022-03-20,19:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1892,San Mateo,2022-03-20,20:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1893,San Mateo,2022-03-20,21:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1894,San Mateo,2022-03-20,22:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1895,San Mateo,2022-03-20,23:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1896,San Mateo,2022-03-21,00:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1897,San Mateo,2022-03-21,01:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1898,San Mateo,2022-03-21,02:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1899,San Mateo,2022-03-21,03:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1900,San Mateo,2022-03-21,04:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1901,San Mateo,2022-03-21,05:00,5.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1902,San Mateo,2022-03-21,06:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1903,San Mateo,2022-03-21,07:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1904,San Mateo,2022-03-21,08:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1905,San Mateo,2022-03-21,09:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1906,San Mateo,2022-03-21,10:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1907,San Mateo,2022-03-21,11:00,13.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1908,San Mateo,2022-03-21,12:00,14.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1909,San Mateo,2022-03-21,13:00,14.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1910,San Mateo,2022-03-21,14:00,12.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1911,San Mateo,2022-03-21,15:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1912,San Mateo,2022-03-21,16:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1913,San Mateo,2022-03-21,17:00,11.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1914,San Mateo,2022-03-21,18:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1915,San Mateo,2022-03-21,19:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1916,San Mateo,2022-03-21,20:00,8.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1917,San Mateo,2022-03-21,21:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1918,San Mateo,2022-03-21,22:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1919,San Mateo,2022-03-21,23:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1920,San Mateo,2022-03-22,00:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1921,San Mateo,2022-03-22,01:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1922,San Mateo,2022-03-22,02:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1923,San Mateo,2022-03-22,03:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1924,San Mateo,2022-03-22,04:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1925,San Mateo,2022-03-22,05:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1926,San Mateo,2022-03-22,06:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1927,San Mateo,2022-03-22,07:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1928,San Mateo,2022-03-22,08:00,,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1929,San Mateo,2022-03-22,09:00,,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1930,San Mateo,2022-03-22,10:00,10.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1931,San Mateo,2022-03-22,11:00,4.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1932,San Mateo,2022-03-22,12:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1933,San Mateo,2022-03-22,13:00,6.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1934,San Mateo,2022-03-22,14:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1935,San Mateo,2022-03-22,15:00,9.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1936,San Mateo,2022-03-22,16:00,7.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1937,San Mateo,2022-03-22,17:00,2.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1938,San Mateo,2022-03-22,18:00,0.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
1939,San Mateo,2022-03-22,19:00,3.0,Micrograms/cubic meter (LC),5.0,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation
